#mGo	mLSP	Total	TotGenW	Counts	genWeight
1650	1500	13141476	13141476.000	7265	7265.000
1300	1000	13141476	13141476.000	13456	13456.000
2100	100	13141476	13141476.000	5350	5350.000
1700	700	13141476	13141476.000	6971	6971.000
2250	100	13141476	13141476.000	5023	5023.000
2600	1850	13141476	13141476.000	7086	7086.000
1750	1350	13141476	13141476.000	6992	6992.000
1950	1800	13141476	13141476.000	6954	6954.000
1550	1350	13141476	13141476.000	8130	8130.000
1250	550	13141476	13141476.000	19590	19590.000
1900	1300	13141476	13141476.000	6624	6624.000
600	300	13141476	13141476.000	151590	151590.000
1200	750	13141476	13141476.000	25987	25987.000
1700	400	13141476	13141476.000	6109	6109.000
1000	750	13141476	13141476.000	56371	56371.000
1400	200	13141476	13141476.000	6824	6824.000
2100	1400	13141476	13141476.000	7243	7243.000
2350	900	13141476	13141476.000	7151	7151.000
600	475	13141476	13141476.000	160800	160800.000
2450	1850	13141476	13141476.000	7125	7125.000
1450	300	13141476	13141476.000	7125	7125.000
1450	600	13141476	13141476.000	7243	7243.000
2400	400	13141476	13141476.000	4791	4791.000
1500	0	13141476	13141476.000	4716	4716.000
1500	300	13141476	13141476.000	6330	6330.000
1900	200	13141476	13141476.000	5739	5739.000
2250	700	13141476	13141476.000	7274	7274.000
2050	200	13141476	13141476.000	5505	5505.000
1700	0	13141476	13141476.000	5020	5020.000
1500	1375	13141476	13141476.000	7663	7663.000
1500	900	13141476	13141476.000	6748	6748.000
1750	600	13141476	13141476.000	7013	7013.000
1800	1600	13141476	13141476.000	6040	6040.000
950	400	13141476	13141476.000	56424	56424.000
2100	1450	13141476	13141476.000	6257	6257.000
1800	1000	13141476	13141476.000	6552	6552.000
2150	1550	13141476	13141476.000	8162	8162.000
2150	1800	13141476	13141476.000	7011	7011.000
2600	400	13141476	13141476.000	5718	5718.000
1800	100	13141476	13141476.000	5329	5329.000
2250	1800	13141476	13141476.000	8179	8179.000
1700	1300	13141476	13141476.000	6666	6666.000
2450	1100	13141476	13141476.000	7188	7188.000
1900	900	13141476	13141476.000	7240	7240.000
2500	1000	13141476	13141476.000	7187	7187.000
2400	300	13141476	13141476.000	6196	6196.000
2550	1900	13141476	13141476.000	6915	6915.000
1000	0	13141476	13141476.000	37488	37488.000
1750	400	13141476	13141476.000	7073	7073.000
2100	1550	13141476	13141476.000	7923	7923.000
1650	1300	13141476	13141476.000	7287	7287.000
1950	1500	13141476	13141476.000	7563	7563.000
1200	0	13141476	13141476.000	16571	16571.000
2450	1300	13141476	13141476.000	6831	6831.000
1050	650	13141476	13141476.000	56528	56528.000
2250	0	13141476	13141476.000	5479	5479.000
2600	200	13141476	13141476.000	4970	4970.000
1200	600	13141476	13141476.000	25235	25235.000
2150	1150	13141476	13141476.000	6422	6422.000
2150	1400	13141476	13141476.000	7359	7359.000
2300	600	13141476	13141476.000	6409	6409.000
900	775	13141476	13141476.000	55678	55678.000
2350	100	13141476	13141476.000	4024	4024.000
1700	1050	13141476	13141476.000	8002	8002.000
2350	1450	13141476	13141476.000	6386	6386.000
1750	700	13141476	13141476.000	5895	5895.000
1700	1500	13141476	13141476.000	7527	7527.000
1650	300	13141476	13141476.000	6270	6270.000
1900	800	13141476	13141476.000	7658	7658.000
1050	925	13141476	13141476.000	57597	57597.000
1700	100	13141476	13141476.000	5072	5072.000
2300	1800	13141476	13141476.000	8319	8319.000
1250	650	13141476	13141476.000	19329	19329.000
800	550	13141476	13141476.000	54716	54716.000
800	400	13141476	13141476.000	54786	54786.000
1600	1450	13141476	13141476.000	6995	6995.000
800	100	13141476	13141476.000	45623	45623.000
1850	400	13141476	13141476.000	7082	7082.000
1600	1000	13141476	13141476.000	8100	8100.000
1600	700	13141476	13141476.000	6487	6487.000
1950	1100	13141476	13141476.000	6784	6784.000
1400	1000	13141476	13141476.000	7775	7775.000
1550	1200	13141476	13141476.000	7244	7244.000
1800	1550	13141476	13141476.000	7137	7137.000
1450	1325	13141476	13141476.000	7715	7715.000
1400	400	13141476	13141476.000	7605	7605.000
1950	1250	13141476	13141476.000	7726	7726.000
1950	200	13141476	13141476.000	5514	5514.000
2300	1000	13141476	13141476.000	6328	6328.000
2000	800	13141476	13141476.000	8440	8440.000
2050	1100	13141476	13141476.000	7108	7108.000
2250	1600	13141476	13141476.000	6359	6359.000
2050	1550	13141476	13141476.000	7262	7262.000
2250	1350	13141476	13141476.000	6847	6847.000
2350	200	13141476	13141476.000	6073	6073.000
1700	800	13141476	13141476.000	6929	6929.000
1750	1625	13141476	13141476.000	8718	8718.000
1750	1400	13141476	13141476.000	7845	7845.000
2000	1700	13141476	13141476.000	7166	7166.000
2600	300	13141476	13141476.000	5690	5690.000
2550	1200	13141476	13141476.000	6866	6866.000
2000	1600	13141476	13141476.000	7487	7487.000
1700	1000	13141476	13141476.000	7267	7267.000
1250	800	13141476	13141476.000	18457	18457.000
2200	1250	13141476	13141476.000	7311	7311.000
1200	500	13141476	13141476.000	25031	25031.000
1900	700	13141476	13141476.000	7471	7471.000
1700	1150	13141476	13141476.000	7998	7998.000
1550	950	13141476	13141476.000	7526	7526.000
1300	500	13141476	13141476.000	14554	14554.000
1450	100	13141476	13141476.000	5390	5390.000
1750	500	13141476	13141476.000	6660	6660.000
