#mGo	mLSP\ISRweight\ISRweight_up\ISRweight_down
1250	700	1.171002	1.078573	1.280758
1850	1050	1.169470	1.077921	1.278013
2700	0	1.198482	1.090075	1.330832
1900	1150	1.164834	1.075951	1.269726
2300	800	1.176806	1.081021	1.291216
1550	500	1.185201	1.084551	1.306444
750	450	1.174917	1.080230	1.287797
2200	1300	1.164333	1.075729	1.268844
2000	1050	1.170921	1.078537	1.280615
1500	850	1.171516	1.078789	1.281682
2150	1200	1.168069	1.077321	1.275513
1500	1150	1.153994	1.071316	1.250500
2150	900	1.174036	1.079854	1.286218
1450	550	1.182090	1.083246	1.300784
1350	0	1.203508	1.092150	1.340154
1450	850	1.170205	1.078233	1.279330
1550	0	1.201154	1.091180	1.335779
2000	0	1.199999	1.090700	1.333645
1300	100	1.200112	1.090748	1.333850
950	725	1.183037	1.083651	1.302493
1850	1300	1.157288	1.072722	1.256329
1000	400	1.180037	1.082384	1.297057
1900	1550	1.142722	1.066436	1.230764
2400	1400	1.163246	1.075267	1.266904
2250	400	1.192462	1.087576	1.319738
1600	650	1.181161	1.082857	1.299095
2150	1450	1.157329	1.072737	1.256404
2150	500	1.185485	1.084666	1.306968
2200	1550	1.153783	1.071211	1.250148
2700	900	1.175901	1.080639	1.289582
2450	300	1.192484	1.087586	1.319777
2250	1300	1.164423	1.075767	1.269003
1700	1400	1.155656	1.072029	1.253435
2750	900	1.173853	1.079768	1.285899
2100	200	1.196847	1.089399	1.327809
2600	500	1.184758	1.084360	1.305645
2800	1200	1.170980	1.078552	1.280734
850	300	1.180136	1.082427	1.297235
900	200	1.187218	1.085392	1.310128
2400	100	1.195341	1.088778	1.325026
2100	0	1.199442	1.090472	1.332608
2700	1300	1.168255	1.077395	1.275851
1850	100	1.200618	1.090959	1.334785
1250	450	1.183726	1.083935	1.303755
2450	200	1.195659	1.088906	1.325620
900	550	1.167072	1.076905	1.273716
950	650	1.173559	1.079660	1.285347
2150	1000	1.170875	1.078511	1.280542
1750	1300	1.152405	1.070624	1.247714
2700	1500	1.166939	1.076839	1.273492
1550	400	1.185791	1.084795	1.307522
700	400	1.173911	1.079804	1.285988
2500	900	1.175641	1.080527	1.289116
1050	700	1.164989	1.076020	1.269997
1950	600	1.184898	1.084428	1.305886
1400	600	1.178109	1.081579	1.293557
1900	1450	1.150083	1.069622	1.243635
1000	100	1.195490	1.088836	1.325306
2000	300	1.193471	1.087998	1.321588
2350	1000	1.173514	1.079629	1.285283
1350	750	1.173800	1.079756	1.285789
1450	200	1.196261	1.089158	1.326724
1600	0	1.200737	1.091007	1.335009
2000	900	1.174387	1.080003	1.286849
2200	1500	1.155877	1.072112	1.253840
2650	0	1.197154	1.089526	1.328378
1450	1100	1.154069	1.071346	1.250635
1500	200	1.200059	1.090727	1.333751
700	450	1.179816	1.082296	1.296651
1250	950	1.167372	1.077036	1.274250
2250	500	1.186927	1.085271	1.309594
1500	1275	1.168952	1.077711	1.277071
1500	800	1.172398	1.079167	1.283260
2050	0	1.198789	1.090201	1.331400
1500	1100	1.155631	1.072013	1.253396
2650	1200	1.168937	1.077688	1.277069
1950	1350	1.156793	1.072508	1.255455
2200	1600	1.150620	1.069851	1.244580
1950	1050	1.170509	1.078356	1.279884
1150	800	1.162307	1.074875	1.265223
1800	1100	1.166042	1.076465	1.271880
1350	700	1.174478	1.080047	1.287004
1650	1250	1.153002	1.070884	1.248760
2450	100	1.198093	1.089915	1.330111
1150	925	1.178905	1.081916	1.294995
1100	600	1.173465	1.079615	1.285184
1500	500	1.186860	1.085243	1.309473
2700	1200	1.170692	1.078432	1.280214
1600	1150	1.157145	1.072668	1.256065
1150	550	1.177493	1.081316	1.292448
2450	800	1.178252	1.081627	1.293834
900	350	1.179460	1.082142	1.296012
2500	800	1.177051	1.081122	1.291660
1200	550	1.178010	1.081534	1.293385
2300	1500	1.157335	1.072735	1.256422
2050	700	1.179711	1.082244	1.296472
1250	550	1.179965	1.082357	1.296923
2400	500	1.187641	1.085566	1.310904
1950	1300	1.159244	1.073563	1.259789
2050	1150	1.168287	1.077416	1.275899
1550	300	1.192206	1.087473	1.319263
1600	400	1.191476	1.087174	1.317914
1950	400	1.189924	1.086524	1.315073
1700	1475	1.163242	1.075277	1.266882
1000	700	1.172410	1.079172	1.283283
1350	1100	1.167279	1.076997	1.274081
1800	1200	1.162867	1.075113	1.266220
2500	500	1.185993	1.084876	1.307896
1350	200	1.196461	1.089239	1.327097
1700	200	1.197998	1.089874	1.329937
1650	600	1.182032	1.083222	1.300678
1600	500	1.185057	1.084494	1.306177
1200	450	1.182849	1.083566	1.302162
750	525	1.183815	1.083977	1.303909
2400	1100	1.171441	1.078749	1.281561
1700	1100	1.163593	1.075421	1.267514
1750	200	1.196696	1.089339	1.327528
1950	500	1.187008	1.085311	1.309734
1150	900	1.174804	1.080187	1.287587
2500	300	1.194357	1.088362	1.323226
2000	1400	1.155325	1.071879	1.252861
2750	500	1.186994	1.085293	1.309725
1050	825	1.181992	1.083214	1.300594
1650	800	1.174488	1.080043	1.287033
950	450	1.175821	1.080611	1.289429
800	500	1.176118	1.080737	1.289965
1850	800	1.174408	1.080011	1.286887
1000	200	1.189691	1.086425	1.314651
2500	700	1.181122	1.082839	1.299028
1200	975	1.178562	1.081773	1.294373
2500	1400	1.165609	1.076273	1.271117
750	500	1.179789	1.082286	1.296599
1400	800	1.171885	1.078946	1.282344
2050	100	1.199952	1.090685	1.333549
1450	1225	1.169201	1.077817	1.277518
1400	500	1.183608	1.083885	1.303540
2250	200	1.197558	1.089692	1.329123
2000	600	1.182424	1.083384	1.301393
1950	0	1.201438	1.091299	1.336303
1550	1150	1.156052	1.072195	1.254138
1900	0	1.202205	1.091614	1.337729
1950	1000	1.172442	1.079177	1.283353
1850	1100	1.170289	1.078267	1.279482
2450	400	1.191769	1.087289	1.318463
2800	1400	1.167254	1.076969	1.274061
2600	1000	1.174134	1.079893	1.286396
2750	1300	1.169950	1.078117	1.278884
2150	100	1.197022	1.089478	1.328122
1150	850	1.169945	1.078129	1.278854
2400	1200	1.170661	1.078418	1.280160
