#mGo	mLSP	Total	TotGenW	Counts	genWeight
1750	1250	44775926	44775926.000	28638	28638.000
1200	650	44775926	44775926.000	84678	84678.000
850	450	44775926	44775926.000	186979	186979.000
850	600	44775926	44775926.000	201848	201848.000
1250	350	44775926	44775926.000	54732	54732.000
650	300	44775926	44775926.000	334295	334295.000
1700	300	44775926	44775926.000	22308	22308.000
1650	700	44775926	44775926.000	17017	17017.000
2550	700	44775926	44775926.000	17974	17974.000
1150	600	44775926	44775926.000	128199	128199.000
700	300	44775926	44775926.000	203939	203939.000
1500	550	44775926	44775926.000	25688	25688.000
1100	0	44775926	44775926.000	180092	180092.000
2350	1100	44775926	44775926.000	19750	19750.000
1700	1350	44775926	44775926.000	26051	26051.000
1550	850	44775926	44775926.000	22257	22257.000
1400	1050	44775926	44775926.000	20117	20117.000
1950	950	44775926	44775926.000	28120	28120.000
1400	750	44775926	44775926.000	28726	28726.000
2100	700	44775926	44775926.000	31926	31926.000
1100	350	44775926	44775926.000	171438	171438.000
2150	1100	44775926	44775926.000	29353	29353.000
1850	1350	44775926	44775926.000	21235	21235.000
2550	1600	44775926	44775926.000	29203	29203.000
1800	900	44775926	44775926.000	18408	18408.000
2600	600	44775926	44775926.000	19916	19916.000
700	350	44775926	44775926.000	238056	238056.000
1150	750	44775926	44775926.000	132062	132062.000
2300	400	44775926	44775926.000	35464	35464.000
1800	0	44775926	44775926.000	25413	25413.000
1250	500	44775926	44775926.000	66793	66793.000
800	300	44775926	44775926.000	197115	197115.000
2450	1200	44775926	44775926.000	22073	22073.000
2100	1100	44775926	44775926.000	26825	26825.000
1700	1250	44775926	44775926.000	27603	27603.000
1000	500	44775926	44775926.000	188064	188064.000
1050	750	44775926	44775926.000	193473	193473.000
1800	1250	44775926	44775926.000	19380	19380.000
1900	1400	44775926	44775926.000	32217	32217.000
2800	900	44775926	44775926.000	17828	17828.000
2650	700	44775926	44775926.000	19492	19492.000
2150	800	44775926	44775926.000	21098	21098.000
2150	400	44775926	44775926.000	18599	18599.000
1150	700	44775926	44775926.000	136875	136875.000
1800	950	44775926	44775926.000	25416	25416.000
2300	1200	44775926	44775926.000	28282	28282.000
2650	900	44775926	44775926.000	24056	24056.000
2700	100	44775926	44775926.000	22311	22311.000
2150	600	44775926	44775926.000	18745	18745.000
2600	900	44775926	44775926.000	36203	36203.000
2050	400	44775926	44775926.000	32883	32883.000
2800	200	44775926	44775926.000	26822	26822.000
2000	1450	44775926	44775926.000	26084	26084.000
2200	0	44775926	44775926.000	20703	20703.000
2050	1000	44775926	44775926.000	16417	16417.000
1750	1050	44775926	44775926.000	24991	24991.000
2350	400	44775926	44775926.000	29385	29385.000
2050	1300	44775926	44775926.000	25571	25571.000
1350	350	44775926	44775926.000	24991	24991.000
1300	650	44775926	44775926.000	41098	41098.000
2200	300	44775926	44775926.000	37534	37534.000
1100	400	44775926	44775926.000	176536	176536.000
2650	1500	44775926	44775926.000	26123	26123.000
1650	1000	44775926	44775926.000	22265	22265.000
1800	1050	44775926	44775926.000	22238	22238.000
2650	1300	44775926	44775926.000	24971	24971.000
1800	400	44775926	44775926.000	27623	27623.000
750	300	44775926	44775926.000	215655	215655.000
2800	300	44775926	44775926.000	20752	20752.000
900	300	44775926	44775926.000	203253	203253.000
1350	300	44775926	44775926.000	39890	39890.000
2200	800	44775926	44775926.000	20799	20799.000
1650	950	44775926	44775926.000	26026	26026.000
2400	900	44775926	44775926.000	24378	24378.000
2150	700	44775926	44775926.000	28677	28677.000
1000	650	44775926	44775926.000	205643	205643.000
1800	500	44775926	44775926.000	23836	23836.000
2300	700	44775926	44775926.000	16602	16602.000
2000	400	44775926	44775926.000	26912	26912.000
2450	1500	44775926	44775926.000	14858	14858.000
1400	1175	44775926	44775926.000	27257	27257.000
700	0	44775926	44775926.000	222789	222789.000
1400	950	44775926	44775926.000	22501	22501.000
2050	500	44775926	44775926.000	29683	29683.000
1750	0	44775926	44775926.000	23436	23436.000
1350	1000	44775926	44775926.000	39630	39630.000
1550	700	44775926	44775926.000	24442	24442.000
1200	400	44775926	44775926.000	81099	81099.000
2300	1400	44775926	44775926.000	27359	27359.000
2400	1000	44775926	44775926.000	26242	26242.000
1850	1600	44775926	44775926.000	24840	24840.000
1750	950	44775926	44775926.000	28048	28048.000
2050	1450	44775926	44775926.000	19623	19623.000
1850	1000	44775926	44775926.000	19516	19516.000
2000	800	44775926	44775926.000	24408	24408.000
2300	1550	44775926	44775926.000	24692	24692.000
800	575	44775926	44775926.000	207689	207689.000
1850	1450	44775926	44775926.000	24963	24963.000
2800	500	44775926	44775926.000	26897	26897.000
2450	1450	44775926	44775926.000	25820	25820.000
1100	500	44775926	44775926.000	173335	173335.000
2250	1450	44775926	44775926.000	29380	29380.000
2200	1200	44775926	44775926.000	26750	26750.000
1700	750	44775926	44775926.000	30930	30930.000
1250	0	44775926	44775926.000	62122	62122.000
1250	600	44775926	44775926.000	56669	56669.000
1500	1050	44775926	44775926.000	19915	19915.000
1450	450	44775926	44775926.000	28796	28796.000
2650	1400	44775926	44775926.000	23251	23251.000
2400	200	44775926	44775926.000	22819	22819.000
2550	600	44775926	44775926.000	29007	29007.000
2450	1400	44775926	44775926.000	23860	23860.000
1350	550	44775926	44775926.000	34080	34080.000
2000	1250	44775926	44775926.000	26110	26110.000
2300	0	44775926	44775926.000	21912	21912.000
1300	1075	44775926	44775926.000	51375	51375.000
1550	100	44775926	44775926.000	28620	28620.000
1000	550	44775926	44775926.000	214983	214983.000
2750	800	44775926	44775926.000	25867	25867.000
1800	600	44775926	44775926.000	21508	21508.000
1700	1450	44775926	44775926.000	29114	29114.000
1900	1600	44775926	44775926.000	18135	18135.000
2200	1350	44775926	44775926.000	28324	28324.000
1800	1500	44775926	44775926.000	24629	24629.000
2450	900	44775926	44775926.000	14746	14746.000
1550	600	44775926	44775926.000	19660	19660.000
1050	350	44775926	44775926.000	188940	188940.000
2150	300	44775926	44775926.000	17877	17877.000
1250	750	44775926	44775926.000	72520	72520.000
850	500	44775926	44775926.000	217797	217797.000
2100	800	44775926	44775926.000	24265	24265.000
600	0	44775926	44775926.000	583597	583597.000
2400	700	44775926	44775926.000	24476	24476.000
1850	500	44775926	44775926.000	24047	24047.000
1800	1150	44775926	44775926.000	22205	22205.000
1050	800	44775926	44775926.000	179777	179777.000
1850	950	44775926	44775926.000	21067	21067.000
2350	1350	44775926	44775926.000	26665	26665.000
2300	1300	44775926	44775926.000	18530	18530.000
1750	800	44775926	44775926.000	21235	21235.000
2300	100	44775926	44775926.000	37945	37945.000
2700	1600	44775926	44775926.000	17627	17627.000
1400	700	44775926	44775926.000	30043	30043.000
1200	200	44775926	44775926.000	79953	79953.000
1600	850	44775926	44775926.000	26107	26107.000
1400	100	44775926	44775926.000	27891	27891.000
1350	500	44775926	44775926.000	32466	32466.000
800	0	44775926	44775926.000	195227	195227.000
2000	500	44775926	44775926.000	22972	22972.000
2350	600	44775926	44775926.000	26126	26126.000
1900	1500	44775926	44775926.000	26180	26180.000
2750	1200	44775926	44775926.000	34342	34342.000
1450	700	44775926	44775926.000	31079	31079.000
1950	1600	44775926	44775926.000	27300	27300.000
1450	1000	44775926	44775926.000	25858	25858.000
1500	100	44775926	44775926.000	22040	22040.000
1300	950	44775926	44775926.000	38695	38695.000
1750	1100	44775926	44775926.000	29814	29814.000
1250	1025	44775926	44775926.000	70747	70747.000
1500	1000	44775926	44775926.000	16326	16326.000
2750	400	44775926	44775926.000	27616	27616.000
1600	1375	44775926	44775926.000	23458	23458.000
1100	650	44775926	44775926.000	168732	168732.000
1650	650	44775926	44775926.000	27655	27655.000
2600	1500	44775926	44775926.000	27819	27819.000
1100	200	44775926	44775926.000	166355	166355.000
1350	900	44775926	44775926.000	30485	30485.000
2350	1450	44775926	44775926.000	18842	18842.000
2750	1600	44775926	44775926.000	28595	28595.000
2250	1000	44775926	44775926.000	26865	26865.000
2450	600	44775926	44775926.000	23162	23162.000
1950	1150	44775926	44775926.000	24070	24070.000
2700	1400	44775926	44775926.000	29290	29290.000
1750	900	44775926	44775926.000	24357	24357.000
2300	500	44775926	44775926.000	20459	20459.000
2050	600	44775926	44775926.000	23850	23850.000
1400	900	44775926	44775926.000	21636	21636.000
1400	850	44775926	44775926.000	27916	27916.000
1350	100	44775926	44775926.000	32722	32722.000
1750	100	44775926	44775926.000	24114	24114.000
1200	350	44775926	44775926.000	79778	79778.000
1300	0	44775926	44775926.000	51360	51360.000
1950	300	44775926	44775926.000	20721	20721.000
1950	1200	44775926	44775926.000	25825	25825.000
1800	700	44775926	44775926.000	29321	29321.000
1650	200	44775926	44775926.000	20838	20838.000
900	0	44775926	44775926.000	183435	183435.000
2600	100	44775926	44775926.000	18320	18320.000
900	100	44775926	44775926.000	198035	198035.000
1650	1100	44775926	44775926.000	23764	23764.000
2550	0	44775926	44775926.000	16771	16771.000
1250	1000	44775926	44775926.000	84471	84471.000
2000	1000	44775926	44775926.000	12966	12966.000
2200	1400	44775926	44775926.000	25795	25795.000
2350	1500	44775926	44775926.000	23534	23534.000
2350	1550	44775926	44775926.000	24185	24185.000
1850	1200	44775926	44775926.000	25664	25664.000
1700	500	44775926	44775926.000	31388	31388.000
1100	700	44775926	44775926.000	171588	171588.000
2300	200	44775926	44775926.000	18392	18392.000
2350	1200	44775926	44775926.000	18634	18634.000
2600	1600	44775926	44775926.000	31494	31494.000
650	350	44775926	44775926.000	324226	324226.000
1100	750	44775926	44775926.000	167457	167457.000
2200	200	44775926	44775926.000	20729	20729.000
2250	600	44775926	44775926.000	32250	32250.000
2400	1450	44775926	44775926.000	18080	18080.000
1850	0	44775926	44775926.000	22472	22472.000
2000	100	44775926	44775926.000	17836	17836.000
1650	1050	44775926	44775926.000	19172	19172.000
1900	950	44775926	44775926.000	21188	21188.000
1000	350	44775926	44775926.000	202108	202108.000
2200	500	44775926	44775926.000	30072	30072.000
2050	300	44775926	44775926.000	20733	20733.000
1800	1575	44775926	44775926.000	19870	19870.000
1400	300	44775926	44775926.000	21724	21724.000
