,bin,DataPos_yield,DataPos_yield_err,DataNeg_yield,DataNeg_yield_err,TTJets_yield,TTJets_yield_err,WJetsPos_yield,WJetsPos_yield_err,WJetsNeg_yield,WJetsNeg_yield_err,QCD_yield,QCD_yield_err,OtherPos_yield,OtherPos_yield_err,OtherNeg_yield,OtherNeg_yield_err,TotalPos_yield,TotalPos_yield_err,TotalNeg_yield,TotalNeg_yield_err,TTJetsIncl_fraction,TTJetsIncl_fraction_err,TTJetsPos_fraction,TTJetsPos_fraction_err,TTJetsNeg_fraction,TTJetsNeg_fraction_err,WJetsIncl_fraction,WJetsIncl_fraction_err,WJetsPos_fraction,WJetsPos_fraction_err,WJetsNeg_fraction,WJetsNeg_fraction_err
0,LT1_HT02_NB0_NJ34_NW0,7795.0,88.28929719960398,10571.0,102.81536850101739,1481.6851037321778,52.73418357679528,5955.698192480036,95.03362308326065,8738.105181662457,110.13384806329239,755.4599999999999,27.48563306529431,336.0868034728439,0.0,362.3507020356356,0.0,7788.087547818968,102.38199583280763,10596.758435564181,116.53389225288134,0.08059273953512448,0.0029478507593276395,0.09512509294705601,0.0036091333861408034,0.06991218648334185,0.00260429552247819,0.7992345101733923,0.010396139150177204,0.7647189577559271,0.015810177346515526,0.8246017152128496,0.013793150587875651
1,LT1_HT02_NB0_NJ34_NW0i,9004.0,94.88940931421166,12229.0,110.58480908334562,2091.1506312307483,62.55601570425989,6724.350312636368,102.65447934027955,9945.887362659658,118.86205170181397,827.6400000000001,28.768733461867942,395.9238762577757,0.0,428.0952313847395,0.0,8993.489504509518,111.10308694551104,12247.19790965977,126.23050794068207,0.09845023329309853,0.0030464949898539565,0.11625913557703063,0.0037627392846275526,0.08537261529763428,0.0027012272826306295,0.784825714452895,0.009658063858112296,0.747690905656213,0.01468347180162039,0.8120949327368188,0.012816066340415119
2,LT1_HT02_NB0_NJ34_NW1i,1209.0,34.77067730142742,1658.0,40.718546143004666,575.8413487867922,32.05643885489177,788.6421362850367,38.570824131844994,1230.9467580070836,44.40750321320635,72.18,8.495882826404799,60.30109586126971,0.0,65.80087071260634,0.0,1209.0439065397027,42.62384681400858,1656.848303113086,47.969888311786654,0.20092917202093832,0.01205640518966133,0.2381391385672902,0.015691689417649944,0.17377612292713585,0.010904047022616076,0.7046981346645971,0.025888465218393213,0.6522857706153447,0.039326064038931303,0.7429447558320412,0.034366450327864645
3,LT1_HT0_NB0_NJ34_NW0,6333.0,79.58014827832379,8539.0,92.40670971309389,1210.4566849831679,47.14538173398409,4863.669906060658,85.43905865582597,7089.405356272147,99.0157794766088,576.54,24.01124788510585,269.4107065429946,0.0,295.56063138859787,0.0,6314.848955095236,91.82616470105043,8566.734330152329,104.57693992975314,0.08133924070989944,0.0032580777055898785,0.09584209326230136,0.003984576068280792,0.07064866484319027,0.002883641637259403,0.8032126040098264,0.011560933008510764,0.7701957625029698,0.017563869610913625,0.8275505091035182,0.015350745046168922
4,LT1_HT0_NB0_NJ34_NW0i,7294.0,85.4049178911847,9792.0,98.95453501482385,1701.3855202238694,55.73813093484551,5476.880779725927,92.15931253088618,7988.317012485609,106.3994785657544,630.63,25.112348058276034,314.6569059658536,0.0,346.1500091986165,0.0,7272.860445803715,99.50202872903171,9815.789781796158,112.81916448056121,0.09956231168427582,0.0033774029028679612,0.11696811267742202,0.004152653864614349,0.08666574763954137,0.0030088744171933445,0.7879614605525661,0.01076865929243705,0.7530573177553502,0.01633152547456211,0.8138231553512196,0.014317502461709064
5,LT1_HT0_NB0_NJ34_NW1i,961.0,31.0,1253.0,35.397740040855716,466.1180487368939,28.377256975680556,626.9152583963512,34.32204824600067,915.902905642643,38.648889010032974,54.089999999999996,7.354592102897346,45.93596569521637,0.0,50.77389586177593,0.0,960.0002484600145,37.86040410728272,1253.8258258728656,41.82276682712181,0.21054863078047137,0.013895789642802194,0.24276975421861488,0.017609964142061302,0.18587830905955394,0.012903493198143589,0.6969012525086962,0.02933456605600884,0.653036558482165,0.044062494088150765,0.7304865530306224,0.03929221152267132
6,LT1_HT1i_NB0_NJ34_NW0,2210.0,47.01063709417264,3095.0,55.632724182804495,392.5438222636084,29.49478920824011,1672.537077863421,51.03933812804365,2560.5740944210447,59.76958768972957,248.93999999999997,15.777833343016397,101.99057379219934,0.0,100.70607590620338,0.0,2219.7395627874243,55.42057117315194,3106.4920814590523,63.55178428030091,0.07370010327801714,0.005659233151754432,0.08842114382343888,0.007000929725176213,0.06318120438910615,0.004920097446183915,0.794766629584572,0.019392537138536704,0.753483474323962,0.029708583772758104,0.8242654503141043,0.025583849893465675
7,LT1_HT1i_NB0_NJ34_NW0i,2572.0,50.714889332423866,3666.0,60.54750201288241,540.006820904235,34.85414074705752,1906.6280190371058,55.259352664006514,3004.572920789826,65.30833713594168,276.03,16.614151347571138,125.23847258750051,0.0,126.47136725431913,0.0,2577.8999020767233,60.27710065728915,3677.077698496262,69.60539997920955,0.08633233488394393,0.005715312311487734,0.10473774029573693,0.00719010919947878,0.07342880205184002,0.004939003378724342,0.7851668308735499,0.01790680987227818,0.7396051404095056,0.027542028702977325,0.8171089020007773,0.02355194892573767
8,LT1_HT1i_NB0_NJ34_NW1i,362.0,19.026297590440446,571.0,23.895606290697042,134.67236521784807,17.486855278005862,244.25693621980943,21.087869124252418,452.2429218129012,26.15155801022215,27.09,5.204807873495428,22.59030401269579,0.0,25.54068489377326,0.0,361.27342284142924,23.414435207368953,572.2097893155985,28.06138874397514,0.14426865257346896,0.019565912142976247,0.18638565239402996,0.02704891262783541,0.11767743905511062,0.01633357105983342,0.7461300310085786,0.046351961713866775,0.6760999309019726,0.07298792281198178,0.7903446083189423,0.05992483463587279
9,LT1_HT2i_NB0_NJ34_NW0,748.0,27.349588662354687,1063.0,32.60368077380221,119.8901255355234,17.74108088580443,579.6334046160785,29.51035664480409,915.0309857340026,35.434946131730214,70.02,8.367796902411051,35.0223021006747,0.0,34.08322378369155,0.0,744.6207694845148,31.93066961484987,1079.0792722854558,37.47455029894003,0.06574004649315325,0.00988863189094215,0.08050415087032879,0.012402940537829919,0.05555204729380071,0.008443818209598093,0.8195779767046845,0.033599412049844374,0.7784276619323235,0.05181598405551457,0.8479738321689712,0.044108574782114114
