,bin,DataPos_yield,DataPos_yield_err,DataNeg_yield,DataNeg_yield_err,TTJets_yield,TTJets_yield_err,WJetsPos_yield,WJetsPos_yield_err,WJetsNeg_yield,WJetsNeg_yield_err,QCD_yield,QCD_yield_err,OtherPos_yield,OtherPos_yield_err,OtherNeg_yield,OtherNeg_yield_err,TotalPos_yield,TotalPos_yield_err,TotalNeg_yield,TotalNeg_yield_err,TTJetsIncl_fraction,TTJetsIncl_fraction_err,TTJetsPos_fraction,TTJetsPos_fraction_err,TTJetsNeg_fraction,TTJetsNeg_fraction_err,WJetsIncl_fraction,WJetsIncl_fraction_err,WJetsPos_fraction,WJetsPos_fraction_err,WJetsNeg_fraction,WJetsNeg_fraction_err
0,LT1_HT02_NB0_NJ34_NW0,5882.0,76.69419795525604,7921.0,89.0,1183.7091404662906,48.22542379014568,4478.827102464644,82.00830136231606,6487.695122608637,94.75120408061036,549.86,23.449094843938006,237.7731202756554,0.0,276.6107790311716,0.0,5858.314792973443,88.63771441247364,7906.020471872953,100.54388891752826,0.08599827871742126,0.0036023443018685384,0.10102812688437726,0.004390655467145023,0.07486124939073598,0.0031950550301319495,0.7967346053449725,0.011961614540173577,0.7645248268045651,0.018159488994700768,0.8206018623009824,0.01589153766837256
1,LT1_HT02_NB0_NJ34_NW0i,6894.0,83.03011501858829,9316.0,96.51942809610924,1699.0828567189214,57.617542149199316,5107.024558993474,89.2161657172207,7498.728928092809,103.19995792724009,614.365,24.786388381529086,293.84023404362586,0.0,336.59900408437034,0.0,6864.771221396561,96.97337039162491,9299.234360536639,109.97518654684254,0.10511521096095247,0.0036898825919545533,0.12375378595452029,0.004546169351724618,0.09135606173823062,0.0032809600115544335,0.7798656974714214,0.011012272028845466,0.7439467965189533,0.01671360716137016,0.8063813253180635,0.014632257946657089
2,LT1_HT02_NB0_NJ34_NW1i,1012.0,31.811947441173732,1395.0,37.3496987939662,494.4205463763091,30.197811097257947,641.0684133266182,34.84583352316074,1023.1323081867287,40.570952019987075,64.505,8.031503532963178,55.22663151753309,0.0,59.598974512294355,0.0,1008.0103180323058,38.816415492549694,1394.4465558871775,44.0282198774208,0.20579788621540904,0.01353787784901157,0.24524577652213247,0.017707499266542488,0.17728199918775228,0.012189136473549637,0.6927078440323009,0.027963784829381638,0.6359740588548941,0.04236476898931571,0.7337192693884129,0.037191168689982464
3,LT1_HT0_NB0_NJ34_NW0,4780.0,69.13754406977442,6421.0,80.1311425102625,978.1010302117869,43.3838510037837,3672.7147816915513,73.95971851173138,5283.525575600676,85.28599171999032,413.915,20.344902285339195,191.10135895068984,0.0,222.8970781401701,0.0,4766.781655748135,79.71508416425443,6409.38816884674,90.32250585896011,0.08751665781414002,0.003994797700711416,0.10259553519011312,0.004863334009712639,0.07630221516040427,0.00355110623095745,0.8013693866375086,0.013290636932317664,0.7704810177874882,0.020168121134243575,0.8243416432915712,0.017663829059338654
4,LT1_HT0_NB0_NJ34_NW0i,5580.0,74.6993975879324,7487.0,86.52745229116596,1397.4859522914273,51.628961830921966,4168.7803717287825,80.28677383849325,6045.598057723854,92.47446668055173,461.035,21.47172673540719,234.56293996137916,0.0,267.49744983543087,0.0,5563.121287835875,87.02521776662248,7472.873483704998,98.38165205863933,0.10720209518204973,0.004105145663659678,0.12560268597299154,0.005039130128218613,0.0935039215730549,0.0036672061346377416,0.7835518967644756,0.012271221786220312,0.7493599646738048,0.018592918770983458,0.8090058089310097,0.016326979533969513
5,LT1_HT0_NB0_NJ34_NW1i,800.0,28.284271247461902,1066.0,32.64965543462902,403.574310958018,26.85191717555823,505.85078289151124,31.006815487290577,771.4385313005304,35.45269690857829,47.120000000000005,6.864404489830127,42.93365789167089,0.0,44.47548289869223,0.0,797.6915962621912,34.4789648867776,1064.8211696782316,38.526226535858356,0.2166827086171646,0.015621468716697335,0.25296387278559734,0.02007074097541562,0.1895033280940359,0.014352296316796322,0.6857882198445554,0.03165248789428129,0.6341433020754107,0.04756290096398537,0.7244770795960453,0.042374600555873686
6,LT1_HT1i_NB0_NJ34_NW0,1654.0,40.66939881532551,2318.0,48.14561246884289,296.22052867995427,26.036770651160968,1231.5633621292607,43.43278726349762,1895.5211721135104,51.216337606757634,189.525,13.76680968852261,70.85043945744634,0.0,78.52508701598371,0.0,1640.0490659266843,47.38576173241842,2311.6815234694714,54.60875976740971,0.07495969727157394,0.006729927850626518,0.09030843492251844,0.008355657130074901,0.06407035867020594,0.005831406754827498,0.7913202743713875,0.02232463357258857,0.7509308030570322,0.03423550387716134,0.8199750497069468,0.029429066266739586
7,LT1_HT1i_NB0_NJ34_NW0i,1956.0,44.22668877499196,2774.0,52.66877632905477,426.0084508140481,31.512883335325437,1419.3885022916318,47.47650319781385,2241.4022013460058,56.43402278215238,214.79500000000002,14.655887861197629,90.58346632975869,0.0,103.14805404171165,0.0,1937.7711940284146,52.12560655684005,2772.3494807947413,60.39751178983247,0.09044533680234058,0.006863615981071452,0.10992227878267276,0.008652160743587961,0.07683166458002356,0.005924781141191239,0.7772180282355682,0.020456336495173484,0.7324850873342162,0.03144062926401212,0.8084847227498423,0.026918381839126985
8,LT1_HT1i_NB0_NJ34_NW1i,302.0,17.378147196982766,456.0,21.354156504062622,122.01835858555249,16.86866198901722,193.44076167833322,18.991928629801272,349.37495238013196,23.49732404054289,25.27,5.026932364772774,18.933412850839954,0.0,24.18952291444189,0.0,298.6533538219494,21.379928470516308,459.8436545873501,25.466295871037143,0.16086860888409601,0.023330934350360058,0.20428091133759235,0.03180294900695266,0.13267374396527024,0.019758676169568695,0.7156464798679224,0.05070375849690014,0.6477099928824451,0.07870152183381315,0.7597689973424784,0.0661926672956771
9,LT1_HT2i_NB0_NJ34_NW0,552.0,23.49468024894146,818.0,28.600699292150182,92.21968737974854,15.57579679860914,425.12129730980223,25.218142850149786,689.7231353191848,30.34833054236112,53.58,7.319839410806769,24.390171669727362,0.0,25.08938018354271,0.0,549.2013126694038,27.389526087328555,814.502359192602,32.175341135507786,0.06762443284605332,0.011612296108171176,0.08395799978291468,0.014785665352920495,0.05661106216510156,0.009819580828250265,0.8175122320428856,0.03845604459167947,0.7740718885821517,0.0599894238311456,0.8468031154665925,0.05007290595805616
10,LT1_HT2i_NB0_NJ34_NW0i,642.0,25.337718918639855,945.0,30.740852297878796,126.61228728584999,18.69091076555191,480.57826257944595,27.307881218102672,786.8193009362627,33.01662618410774,61.464999999999996,7.839964859615124,31.544639283226726,0.0,34.34314548587058,0.0,636.8940455055977,29.908576728648605,945.9335900650583,35.1980140049487,0.07999120336321557,0.012037056994254246,0.09939823443108105,0.015398020113019743,0.06692451172874726,0.01018862313087611,0.8007173586268441,0.03575933955143785,0.754565482234866,0.05562378927783615,0.8317912686472502,0.046650010665502624
11,LT1_HT2i_NB0_NJ34_NW1i,90.0,9.486832980505138,127.0,11.269427669584644,32.289935713410095,9.816662620694823,57.9298969402023,10.40772291383486,97.51350135856248,12.830395876559043,7.885,2.808032941402219,6.538702666887517,0.0,8.827489265461283,0.0,88.49856746379487,11.844722939068685,130.3709584807288,14.021263266958512,0.14753052337489206,0.046526768993344465,0.18243196832886613,0.06059905709517167,0.12383868343724394,0.03993535739795703,0.7102103302319238,0.09615059971437175,0.6545857023493816,0.1466495807786799,0.7479695055933546,0.1271084263623332
12,LT2_HT02_NB0_NJ34_NW0,2613.0,51.11751167652823,3621.0,60.174745533321534,506.858165589141,32.565614606250634,2143.0148639897366,55.04909794707365,3163.072360074467,64.37165623107938,114.95650000000002,10.721780682330712,105.43265346843141,0.0,103.80055247034518,0.0,2616.833100252739,58.39939708128175,3635.258495339383,67.2591742485958,0.0810701759306419,0.00533527911196042,0.09684571888443853,0.006587002209234598,0.06971418487006677,0.004661151574203925,0.8486899372691733,0.01815866478478577,0.8189344837401973,0.02786661920426385,0.8701093372396249,0.023931692193735792
13,LT2_HT02_NB0_NJ34_NW0i,3001.0,54.78138369920935,4144.0,64.37390775772433,723.7824084697849,38.543330830109625,2394.6395722658767,59.32175253054456,3546.508981622302,69.1683565969485,126.664,11.254513805580407,122.58423101002296,0.0,123.59202543093903,0.0,3005.7790075107923,63.380844836314616,4158.656211288134,72.67958945393438,0.10102434963339965,0.005549003411654936,0.12039847351738252,0.006895877550487723,0.08702118805891808,0.00487728702386807,0.8292556736780957,0.016921962137314898,0.7966785203709886,0.0259174262356766,0.852801674732276,0.022333161114745387
14,LT2_HT02_NB0_NJ34_NW1i,388.0,19.697715603592208,523.0,22.869193252058544,208.7558076248099,19.64557379206288,255.6070558338502,21.82325704876304,388.5029261363046,25.00576841951248,11.7075,3.421634258654773,17.496023238130814,0.0,19.61899479293783,0.0,389.18848288438596,24.175385656101387,524.2073247416474,27.082894558284103,0.2285491195403862,0.02334783518399953,0.26819371179442614,0.030241589908303244,0.19911569122741085,0.021376455713010886,0.7051816710701055,0.045889964659293764,0.6567693214852454,0.06934439846111415,0.7411245661776589,0.061168585641839704
15,LT2_HT0_NB0_NJ34_NW0,2109.0,45.92385001282014,2841.0,53.301031884945715,370.6871798357303,27.679468217454883,1767.9594302213268,49.23397890535806,2522.0965316238758,57.031859169524935,70.468,8.394526847893214,85.36186009544794,0.0,80.82129999607093,0.0,2109.1328802346397,51.82654725190089,2858.729421537812,59.28439323745162,0.07461703994965305,0.005695854899221516,0.08787667749850156,0.006907977282581178,0.06483425416951923,0.005024457174750896,0.8635617698812992,0.0204297554002484,0.8382399453298752,0.031131459235572152,0.8822438782146618,0.02706933220127882
16,LT2_HT0_NB0_NJ34_NW0i,2410.0,49.09175083453431,3221.0,56.753854494650845,542.1711581286428,32.99852008037232,1965.764590120185,52.91915073419719,2792.780370009597,60.97088903003424,76.712,8.758543314958258,96.76735733297909,0.0,97.26368662929994,0.0,2410.329526517485,56.119285252953524,3237.8416357032183,63.76822854671779,0.09599056801874187,0.006018058424217655,0.11246826464263324,0.007328992481543004,0.08372416244052808,0.005355902790832403,0.8424930519029906,0.019101218011331012,0.8155584406586842,0.02902743622583232,0.8625438437797592,0.025360831608838324
17,LT2_HT0_NB0_NJ34_NW1i,301.0,17.349351572897472,380.0,19.493588689617926,167.01321737323616,17.182781729093037,199.75150911833174,19.126643088145492,274.70604163530584,21.290786026838088,6.244000000000001,2.498815919590717,11.880373263080035,0.0,16.186380144543655,0.0,301.38249106802994,21.115978637248077,380.64303046646756,23.094450580778435,0.24487825176610853,0.027585546608038324,0.27707850044868215,0.0344890823567263,0.21938299667350544,0.026203165656875037,0.6956595255939246,0.052723242815910544,0.662784053613926,0.07863816331790102,0.7216894035828296,0.07103406825823849
18,LT2_HT1i_NB0_NJ34_NW0,760.0,27.568097504180443,1187.0,34.45286635390443,205.1683785016456,21.485569179050692,556.3182765223289,30.053048500731997,973.6747262565763,36.865679188736536,69.0185,8.307742232399848,32.24249688521613,0.0,37.15992568904195,0.0,760.1634626583678,32.97895883626851,1182.437341196441,39.287457334164365,0.1056153060857994,0.011406378180832052,0.1349501709699064,0.015296943596762171,0.0867565541756519,0.009531611196123637,0.7876003138384666,0.03212445402882811,0.7318403262593391,0.05070590829268589,0.8234472071656417,0.041480152335964776
19,LT2_HT1i_NB0_NJ34_NW0i,890.0,29.832867780352597,1407.0,37.5099986670221,273.11556489882804,25.01971739321529,634.9891174817378,32.77600000554519,1142.3123392795437,40.367432359574714,78.16149999999999,8.84090385650698,41.9947002307,0.0,46.86458681391349,0.0,891.7031001618518,36.179059163728795,1403.8962085428711,43.176240467575795,0.11897353508654425,0.011283219629462118,0.15314265748838105,0.015343558003316741,0.0972705685922108,0.009399562804779596,0.7742211151667024,0.029563596699288916,0.7121082312784175,0.04675273430549555,0.8136729284746556,0.03811815134813919
20,LT2_HT1i_NB0_NJ34_NW1i,130.0,11.40175425099138,220.0,14.832396974191326,64.6148609796269,12.303355067457018,80.61275536767798,12.955044120159304,170.03866444660116,16.307478061962474,9.143,3.023752800742812,9.256168920356057,0.0,9.510720086067332,0.0,131.31935477784748,14.656718105846691,220.99981502248193,17.68954658040639,0.18339865246687034,0.036911796873632025,0.24602184913615988,0.054299687746544825,0.14618759063905493,0.03019512536715054,0.7114328180221682,0.07514223338723082,0.6138680433211868,0.12011101629853263,0.7694063654727649,0.0961130004463143
21,LT2_HT2i_NB0_NJ34_NW0,256.0,16.0,407.0,20.174241001832016,65.77304429896303,12.799675004357592,183.9137254753954,17.29172065708472,334.57326673204074,21.670100270970448,24.53,4.952785176039842,11.872845042228384,0.0,14.031061476889088,0.0,253.20309266710532,19.09166321557513,406.0208503584113,23.131823248680757,0.09977344572331037,0.01993986325445545,0.12988199236854717,0.027106416297229416,0.08099712642947088,0.016423931218814577,0.7865111661870677,0.055218784096970015,0.7263486537156677,0.08753982588452873,0.8240297670346219,0.07108125495271428
22,LT2_HT2i_NB0_NJ34_NW0i,299.0,17.291616465790582,484.0,22.0,93.18548610614516,15.458524310789013,205.846701972439,18.950668837642457,388.33821860288316,23.81174115290634,28.209500000000006,5.311269245670004,16.05012945670878,0.0,20.23835172842779,0.0,296.69907448222034,21.144240914745712,483.37881338438353,25.591992716469484,0.11945664343978972,0.020458298888938284,0.15703703536784927,0.028352960188368102,0.09638970878109622,0.016784683773784927,0.7616994787537548,0.05072123108377824,0.6937894981023082,0.08077244964243002,0.8033827876814205,0.06508313191289032
23,LT2_HT2i_NB0_NJ34_NW1i,43.0,6.557438524302,77.0,8.774964387392123,27.788150715357038,8.677915613350489,21.418742163316285,7.682347709649895,53.23386864849877,9.801853322856893,3.6795,1.9182233967919378,4.15759841270351,0.0,6.3208085316010525,0.0,43.14991593369831,9.029097528550183,77.12825253777835,10.889557585637203,0.23103237327684162,0.07709565626292746,0.32199542124316904,0.12104173912823797,0.18014248865385654,0.061738688125513135,0.6206663417020565,0.12668549393926903,0.4963796962252974,0.20612159768914523,0.6901993354824703,0.1601457730016272
24,LT3_HT03_NB0_NJ34_NW0,1821.0,42.67317658670374,2799.0,52.905576265645195,296.8323053487817,27.46817900950504,1565.9153127050915,46.06639851773357,2545.3788789896093,56.378813897754235,32.704,5.718749863387978,78.09780234019449,0.0,76.84673277910638,0.0,1825.1332677196767,48.409114709104095,2803.345764443107,58.30866120090702,0.06413171655010796,0.0060267848993729575,0.08131798115751959,0.007827981462190426,0.05294250697037158,0.00502140971918392,0.8882603038980575,0.02142335261821397,0.8579731356612373,0.033984095096440174,0.907978926921723,0.027588601228443872
25,LT3_HT03_NB0_NJ34_NW0i,2074.0,45.5411901469428,3173.0,56.32938842203065,407.3838092123443,31.93012307453818,1740.7912759161406,49.24145389810083,2856.903763222489,60.50807790860962,35.16799999999999,5.930269808364539,91.1925119942417,0.0,92.36754354699085,0.0,2070.8436925165543,52.10347466232533,3188.131211375652,62.85919807063371,0.07746449006836609,0.006189511295291238,0.09836179589133517,0.008096936633292452,0.06389069053349307,0.005163668890622844,0.8742568890632738,0.020106607687606772,0.840619348629194,0.03182380331739494,0.8961060802732014,0.025930171116531637
26,LT3_HT03_NB0_NJ34_NW1i,253.0,15.905973720586866,374.0,19.339079605813716,103.96196955790028,15.383436513657804,180.62194498918046,17.33968906136337,312.15988236894873,21.651539961972556,2.4640000000000004,1.569745202254175,12.959182271116736,0.0,15.415048895423274,0.0,248.02611203924732,19.033955093127638,382.01991604332216,23.030757965540985,0.16500694381692974,0.025639612955803085,0.20957867843658629,0.034934281842200716,0.13606878227012476,0.02174128041415026,0.7821362335349071,0.05756816873737085,0.7282376178222681,0.08950296801320662,0.8171298648564409,0.07509314873559292
27,LT3_HT0_NB0_NJ34_NW0,1191.0,34.51086785347479,1847.0,42.9767378938886,158.25407670252625,20.864993726183428,1064.7430161440477,37.38571176763464,1707.92140886633,45.54935158305614,11.088000000000001,3.329879877713309,46.32295156710677,0.0,47.48365952656156,0.0,1201.2810060624176,38.9565980954584,1845.6201067441546,46.84728936059457,0.051939354394325815,0.006926255427930483,0.06586888326040156,0.008943319064909317,0.04287287403411018,0.005756371632264753,0.909994884099278,0.026555083520450794,0.8863396747061565,0.04236422189315755,0.9253916353779121,0.03407093866090102
28,LT3_HT0_NB0_NJ34_NW0i,1338.0,36.578682316343766,2057.0,45.35416188179427,216.07364303930154,23.97433889753695,1169.5987622356977,39.62410075317008,1887.4724155754411,48.47141604596796,12.096,3.477944795421572,53.63042521864716,0.0,55.598845960857155,0.0,1343.3620089739957,41.54344342842637,2063.204083055949,50.05263734205031,0.06342857798791306,0.007141140029632775,0.08042271613901365,0.009263374306793654,0.052363613666191584,0.005947231422280939,0.8974055090149317,0.02512737227101541,0.8706504683193987,0.03993713097747186,0.9148258434908582,0.03231840674941357
29,LT3_HT0_NB0_NJ34_NW1i,147.0,12.12435565298214,210.0,14.491376746189438,54.52743155473716,11.156118949319715,109.0863203199699,13.143087938703891,179.14479908284804,16.324536913319353,1.008,1.0040418317978588,7.126347036220063,0.0,8.127839958359152,0.0,144.48438313355857,14.313057257879825,215.54435481857578,17.280432660589515,0.1514529975159554,0.032392514335243074,0.1886966271791916,0.04289402098621189,0.12648772824654358,0.02779483034634883,0.8005780900777375,0.0766687171113258,0.7550042292053988,0.11776546797697297,0.8311273066447723,0.10087550981946355
30,LT3_HT1_NB0_NJ34_NW0,630.0,25.099800796022265,952.0,30.854497241083024,138.97748708548295,17.8608399269197,502.5411387725184,26.951914113410613,836.7509261868157,33.19619504874744,21.616,4.649311777026789,31.575683364003023,0.0,29.366782524173413,0.0,625.2215656792629,28.77106489340331,957.2224522537306,34.68942009371512,0.08782458368860147,0.011560695134323014,0.11114258905520388,0.015171667490932026,0.07259414295928165,0.009693341405793834,0.8463440411046785,0.03620980020542056,0.8037808776262219,0.05680127979067033,0.8741446925077124,0.04697044610546542
31,LT3_HT1_NB0_NJ34_NW0i,736.0,27.129319932501073,1116.0,33.406586176980134,192.2278354362333,21.0860232769149,572.017697455049,29.258886581979183,968.5721564886634,36.190570328201204,23.072,4.803342586158101,37.378270715188364,0.0,36.69465214220716,0.0,728.581885888354,31.46918553801116,1124.452726348987,37.9997970401044,0.10373677543137673,0.011709607791085446,0.131919170075064,0.015551982102444547,0.08547617473452289,0.009810998015956815,0.8313875217277323,0.03347793337269737,0.7851110609998112,0.05256104011280038,0.8613720557497726,0.04339614526406792
32,LT3_HT1_NB0_NJ34_NW1i,106.0,10.295630140987,164.0,12.806248474865697,49.40309150749544,10.6051495670367,71.47091311993613,11.308853032243746,133.14425398827456,14.232945736558499,1.456,1.2066896867049126,5.85238886500328,0.0,7.276553821406158,0.0,103.48084773868713,12.548448359844864,166.57835356342844,15.236474122139393,0.18293430206893094,0.041483561994956626,0.23870644948836123,0.05885273449840993,0.1482878490832367,0.03460151187232788,0.7576678229130488,0.08716584850401084,0.6906680287391592,0.13768673255563552,0.7992890501080436,0.11245175462093245
33,LT3_HT3i_NB0_NJ34_NW0,94.0,9.695359714832659,148.0,12.165525060596439,24.603144561262738,8.949511074351665,72.17777472353579,10.658615202317723,126.18639593573295,13.269922315303894,4.928000000000001,2.2199324314041635,3.6069210587213103,0.0,4.380630957250929,0.0,93.01426806288846,11.771049874525392,147.79659917361525,14.178941264131325,0.10216791643833767,0.03797757830816633,0.13225468024232664,0.05093654498936077,0.08323312139395596,0.031311715088326114,0.8237342979395216,0.09470637977780791,0.7759860527498342,0.1509130126600168,0.8537841644617479,0.12153315373703545
34,LT3_HT3i_NB0_NJ34_NW0i,116.0,10.770329614269007,170.0,13.038404810405298,28.717803867747758,10.16329906564065,88.9984877947569,11.80248633860007,144.79393826688246,14.439062965847693,5.376,2.318641843838759,5.2937828831286815,0.0,6.5230807221547575,0.0,114.02717261175947,13.057486195560552,171.0519209229111,15.48178934445652,0.10073626765006945,0.03636203368258562,0.12592526504856147,0.046840120103630506,0.08394469852428657,0.030664393528219074,0.8200967077692989,0.08760074946817686,0.7805024517952365,0.13675420027708102,0.8464911559346798,0.11399788742991904
35,LT3_HT3i_NB0_NJ34_NW1i,22.0,4.69041575982343,22.0,4.69041575982343,3.6143108020111603,4.49862910819962,16.86999778727072,4.968300481541299,18.909174183029815,5.6540915836423755,0.448,0.6694027188471825,1.7028879358399978,0.0,2.0090471528901155,0.0,20.828041124116297,5.494681577504627,23.173376736925512,6.121786307892556,0.08214078040451547,0.10338509238844791,0.08676549994483723,0.110393658824285,0.07798412037750099,0.09922676551539064,0.8131367967117005,0.22884410553044932,0.8099656461565821,0.3202488696388534,0.8159870008456332,0.32557407533062976
